raceId,grid,position,year,date,time,circuitRef,driverRef,constructorRef,circuit_code,driver_code,constructor_code,pos_delta,target
1058,20.0,18.0,2021,2021-06-27,13:00:00,red_bull_ring,mazepin,haas,19,20,6,2.0,0
1058,10.0,,2021,2021-06-27,13:00:00,red_bull_ring,russell,williams,19,29,15,,0
1058,6.0,,2021,2021-06-27,13:00:00,red_bull_ring,gasly,alphatauri,19,8,1,,0
1060,1.0,1.0,2021,2021-07-04,13:00:00,red_bull_ring,max_verstappen,red_bull,19,19,11,0.0,1
1060,5.0,2.0,2021,2021-07-04,13:00:00,red_bull_ring,bottas,mercedes,19,4,8,3.0,0
1060,2.0,3.0,2021,2021-07-04,13:00:00,red_bull_ring,norris,mclaren,19,22,7,-1.0,0
1060,4.0,4.0,2021,2021-07-04,13:00:00,red_bull_ring,hamilton,mercedes,19,11,8,0.0,0
1060,10.0,5.0,2021,2021-07-04,13:00:00,red_bull_ring,sainz,ferrari,19,30,4,5.0,0
1060,3.0,6.0,2021,2021-07-04,13:00:00,red_bull_ring,perez,red_bull,19,24,11,-3.0,0
1060,13.0,7.0,2021,2021-07-04,13:00:00,red_bull_ring,ricciardo,mclaren,19,28,7,6.0,0
1060,12.0,8.0,2021,2021-07-04,13:00:00,red_bull_ring,leclerc,ferrari,19,18,4,4.0,0
1060,6.0,9.0,2021,2021-07-04,13:00:00,red_bull_ring,gasly,alphatauri,19,8,1,-3.0,0
1060,14.0,10.0,2021,2021-07-04,13:00:00,red_bull_ring,alonso,alpine,19,2,2,4.0,0
1060,8.0,11.0,2021,2021-07-04,13:00:00,red_bull_ring,russell,williams,19,29,15,-3.0,0
1060,7.0,12.0,2021,2021-07-04,13:00:00,red_bull_ring,tsunoda,alphatauri,19,34,1,-5.0,0
1060,9.0,13.0,2021,2021-07-04,13:00:00,red_bull_ring,stroll,aston_martin,19,33,3,-4.0,0
1060,15.0,14.0,2021,2021-07-04,13:00:00,red_bull_ring,giovinazzi,alfa,19,9,0,1.0,0
1060,16.0,15.0,2021,2021-07-04,13:00:00,red_bull_ring,raikkonen,alfa,19,27,0,1.0,0
1060,18.0,16.0,2021,2021-07-04,13:00:00,red_bull_ring,latifi,williams,19,16,15,2.0,0
1060,11.0,17.0,2021,2021-07-04,13:00:00,red_bull_ring,vettel,aston_martin,19,36,3,-6.0,0
1060,19.0,18.0,2021,2021-07-04,13:00:00,red_bull_ring,mick_schumacher,haas,19,21,6,1.0,0
1060,20.0,19.0,2021,2021-07-04,13:00:00,red_bull_ring,mazepin,haas,19,20,6,1.0,0
1060,17.0,,2021,2021-07-04,13:00:00,red_bull_ring,ocon,alpine,19,23,2,,0
1061,2.0,1.0,2021,2021-07-18,14:00:00,silverstone,hamilton,mercedes,23,11,8,1.0,1
1061,4.0,2.0,2021,2021-07-18,14:00:00,silverstone,leclerc,ferrari,23,18,4,2.0,0
1061,3.0,3.0,2021,2021-07-18,14:00:00,silverstone,bottas,mercedes,23,4,8,0.0,0
1061,5.0,4.0,2021,2021-07-18,14:00:00,silverstone,norris,mclaren,23,22,7,1.0,0
1061,6.0,5.0,2021,2021-07-18,14:00:00,silverstone,ricciardo,mclaren,23,28,7,1.0,0
1061,10.0,6.0,2021,2021-07-18,14:00:00,silverstone,sainz,ferrari,23,30,4,4.0,0
1061,7.0,7.0,2021,2021-07-18,14:00:00,silverstone,alonso,alpine,23,2,2,0.0,0
1061,14.0,8.0,2021,2021-07-18,14:00:00,silverstone,stroll,aston_martin,23,33,3,6.0,0
1061,9.0,9.0,2021,2021-07-18,14:00:00,silverstone,ocon,alpine,23,23,2,0.0,0
1061,16.0,10.0,2021,2021-07-18,14:00:00,silverstone,tsunoda,alphatauri,23,34,1,6.0,0
1061,11.0,11.0,2021,2021-07-18,14:00:00,silverstone,gasly,alphatauri,23,8,1,0.0,0
1061,12.0,12.0,2021,2021-07-18,14:00:00,silverstone,russell,williams,23,29,15,0.0,0
1061,15.0,13.0,2021,2021-07-18,14:00:00,silverstone,giovinazzi,alfa,23,9,0,2.0,0
1061,17.0,14.0,2021,2021-07-18,14:00:00,silverstone,latifi,williams,23,16,15,3.0,0
1061,13.0,15.0,2021,2021-07-18,14:00:00,silverstone,raikkonen,alfa,23,27,0,-2.0,0
1061,0.0,16.0,2021,2021-07-18,14:00:00,silverstone,perez,red_bull,23,24,11,-16.0,0
1061,19.0,17.0,2021,2021-07-18,14:00:00,silverstone,mazepin,haas,23,20,6,2.0,0
1061,18.0,18.0,2021,2021-07-18,14:00:00,silverstone,mick_schumacher,haas,23,21,6,0.0,0
1061,8.0,,2021,2021-07-18,14:00:00,silverstone,vettel,aston_martin,23,36,3,,0
1061,1.0,,2021,2021-07-18,14:00:00,silverstone,max_verstappen,red_bull,23,19,11,,0
1062,8.0,1.0,2021,2021-08-01,13:00:00,hungaroring,ocon,alpine,6,23,2,7.0,1
1062,1.0,2.0,2021,2021-08-01,13:00:00,hungaroring,hamilton,mercedes,6,11,8,-1.0,0
1062,15.0,3.0,2021,2021-08-01,13:00:00,hungaroring,sainz,ferrari,6,30,4,12.0,0
1062,9.0,4.0,2021,2021-08-01,13:00:00,hungaroring,alonso,alpine,6,2,2,5.0,0
1062,5.0,5.0,2021,2021-08-01,13:00:00,hungaroring,gasly,alphatauri,6,8,1,0.0,0
1062,16.0,6.0,2021,2021-08-01,13:00:00,hungaroring,tsunoda,alphatauri,6,34,1,10.0,0
1062,18.0,7.0,2021,2021-08-01,13:00:00,hungaroring,latifi,williams,6,16,15,11.0,0
1062,17.0,8.0,2021,2021-08-01,13:00:00,hungaroring,russell,williams,6,29,15,9.0,0
1062,3.0,9.0,2021,2021-08-01,13:00:00,hungaroring,max_verstappen,red_bull,6,19,11,-6.0,0
1062,13.0,10.0,2021,2021-08-01,13:00:00,hungaroring,raikkonen,alfa,6,27,0,3.0,0
1062,11.0,11.0,2021,2021-08-01,13:00:00,hungaroring,ricciardo,mclaren,6,28,7,0.0,0
1062,20.0,12.0,2021,2021-08-01,13:00:00,hungaroring,mick_schumacher,haas,6,21,6,8.0,0
1062,0.0,13.0,2021,2021-08-01,13:00:00,hungaroring,giovinazzi,alfa,6,9,0,-13.0,0
1062,19.0,,2021,2021-08-01,13:00:00,hungaroring,mazepin,haas,6,20,6,,0
1062,6.0,,2021,2021-08-01,13:00:00,hungaroring,norris,mclaren,6,22,7,,0
1062,2.0,,2021,2021-08-01,13:00:00,hungaroring,bottas,mercedes,6,4,8,,0
1062,4.0,,2021,2021-08-01,13:00:00,hungaroring,perez,red_bull,6,24,11,,0
1062,7.0,,2021,2021-08-01,13:00:00,hungaroring,leclerc,ferrari,6,18,4,,0
1062,12.0,,2021,2021-08-01,13:00:00,hungaroring,stroll,aston_martin,6,33,3,,0
1062,10.0,,2021,2021-08-01,13:00:00,hungaroring,vettel,aston_martin,6,36,3,,0
1063,1.0,1.0,2021,2021-08-29,13:00:00,spa,max_verstappen,red_bull,25,19,11,0.0,1
1063,2.0,2.0,2021,2021-08-29,13:00:00,spa,russell,williams,25,29,15,0.0,0
1063,3.0,3.0,2021,2021-08-29,13:00:00,spa,hamilton,mercedes,25,11,8,0.0,0
1063,4.0,4.0,2021,2021-08-29,13:00:00,spa,ricciardo,mclaren,25,28,7,0.0,0
1063,5.0,5.0,2021,2021-08-29,13:00:00,spa,vettel,aston_martin,25,36,3,0.0,0
1063,6.0,6.0,2021,2021-08-29,13:00:00,spa,gasly,alphatauri,25,8,1,0.0,0
1063,8.0,7.0,2021,2021-08-29,13:00:00,spa,ocon,alpine,25,23,2,1.0,0
1063,9.0,8.0,2021,2021-08-29,13:00:00,spa,leclerc,ferrari,25,18,4,1.0,0
1063,10.0,9.0,2021,2021-08-29,13:00:00,spa,latifi,williams,25,16,15,1.0,0
1063,11.0,10.0,2021,2021-08-29,13:00:00,spa,sainz,ferrari,25,30,4,1.0,0
1063,12.0,11.0,2021,2021-08-29,13:00:00,spa,alonso,alpine,25,2,2,1.0,0
1063,13.0,12.0,2021,2021-08-29,13:00:00,spa,bottas,mercedes,25,4,8,1.0,0
1063,14.0,13.0,2021,2021-08-29,13:00:00,spa,giovinazzi,alfa,25,9,0,1.0,0
1063,15.0,14.0,2021,2021-08-29,13:00:00,spa,norris,mclaren,25,22,7,1.0,0
1063,16.0,15.0,2021,2021-08-29,13:00:00,spa,tsunoda,alphatauri,25,34,1,1.0,0
1063,17.0,16.0,2021,2021-08-29,13:00:00,spa,mick_schumacher,haas,25,21,6,1.0,0
1063,18.0,17.0,2021,2021-08-29,13:00:00,spa,mazepin,haas,25,20,6,1.0,0
1063,0.0,18.0,2021,2021-08-29,13:00:00,spa,raikkonen,alfa,25,27,0,-18.0,0
1063,0.0,19.0,2021,2021-08-29,13:00:00,spa,perez,red_bull,25,24,11,-19.0,0
1063,19.0,20.0,2021,2021-08-29,13:00:00,spa,stroll,aston_martin,25,33,3,-1.0,0
1064,1.0,1.0,2021,2021-09-05,13:00:00,zandvoort,max_verstappen,red_bull,30,19,11,0.0,1
1064,2.0,2.0,2021,2021-09-05,13:00:00,zandvoort,hamilton,mercedes,30,11,8,0.0,0
1064,3.0,3.0,2021,2021-09-05,13:00:00,zandvoort,bottas,mercedes,30,4,8,0.0,0
1064,4.0,4.0,2021,2021-09-05,13:00:00,zandvoort,gasly,alphatauri,30,8,1,0.0,0
1064,5.0,5.0,2021,2021-09-05,13:00:00,zandvoort,leclerc,ferrari,30,18,4,0.0,0
1064,9.0,6.0,2021,2021-09-05,13:00:00,zandvoort,alonso,alpine,30,2,2,3.0,0
1064,6.0,7.0,2021,2021-09-05,13:00:00,zandvoort,sainz,ferrari,30,30,4,-1.0,0
1064,0.0,8.0,2021,2021-09-05,13:00:00,zandvoort,perez,red_bull,30,24,11,-8.0,0
1064,8.0,9.0,2021,2021-09-05,13:00:00,zandvoort,ocon,alpine,30,23,2,-1.0,0
1064,13.0,10.0,2021,2021-09-05,13:00:00,zandvoort,norris,mclaren,30,22,7,3.0,0
1064,10.0,11.0,2021,2021-09-05,13:00:00,zandvoort,ricciardo,mclaren,30,28,7,-1.0,0
1064,12.0,12.0,2021,2021-09-05,13:00:00,zandvoort,stroll,aston_martin,30,33,3,0.0,0
1064,15.0,13.0,2021,2021-09-05,13:00:00,zandvoort,vettel,aston_martin,30,36,3,2.0,0
1064,7.0,14.0,2021,2021-09-05,13:00:00,zandvoort,giovinazzi,alfa,30,9,0,-7.0,0
1064,16.0,15.0,2021,2021-09-05,13:00:00,zandvoort,kubica,alfa,30,14,0,1.0,0
1064,0.0,16.0,2021,2021-09-05,13:00:00,zandvoort,latifi,williams,30,16,15,-16.0,0
1064,11.0,17.0,2021,2021-09-05,13:00:00,zandvoort,russell,williams,30,29,15,-6.0,0
1064,17.0,18.0,2021,2021-09-05,13:00:00,zandvoort,mick_schumacher,haas,30,21,6,-1.0,0
1064,14.0,,2021,2021-09-05,13:00:00,zandvoort,tsunoda,alphatauri,30,34,1,,0
1064,18.0,,2021,2021-09-05,13:00:00,zandvoort,mazepin,haas,30,20,6,,0
1065,2.0,1.0,2021,2021-09-12,13:00:00,monza,ricciardo,mclaren,15,28,7,1.0,1
1065,3.0,2.0,2021,2021-09-12,13:00:00,monza,norris,mclaren,15,22,7,1.0,0
1065,19.0,3.0,2021,2021-09-12,13:00:00,monza,bottas,mercedes,15,4,8,16.0,0
1065,5.0,4.0,2021,2021-09-12,13:00:00,monza,leclerc,ferrari,15,18,4,1.0,0
1065,8.0,5.0,2021,2021-09-12,13:00:00,monza,perez,red_bull,15,24,11,3.0,0
1065,6.0,6.0,2021,2021-09-12,13:00:00,monza,sainz,ferrari,15,30,4,0.0,0
1065,9.0,7.0,2021,2021-09-12,13:00:00,monza,stroll,aston_martin,15,33,3,2.0,0
1065,10.0,8.0,2021,2021-09-12,13:00:00,monza,alonso,alpine,15,2,2,2.0,0
1065,14.0,9.0,2021,2021-09-12,13:00:00,monza,russell,williams,15,29,15,5.0,0
1065,12.0,10.0,2021,2021-09-12,13:00:00,monza,ocon,alpine,15,23,2,2.0,0
1065,13.0,11.0,2021,2021-09-12,13:00:00,monza,latifi,williams,15,16,15,2.0,0
1065,11.0,12.0,2021,2021-09-12,13:00:00,monza,vettel,aston_martin,15,36,3,-1.0,0
1065,7.0,13.0,2021,2021-09-12,13:00:00,monza,giovinazzi,alfa,15,9,0,-6.0,0
1065,17.0,14.0,2021,2021-09-12,13:00:00,monza,kubica,alfa,15,14,0,3.0,0
1065,18.0,15.0,2021,2021-09-12,13:00:00,monza,mick_schumacher,haas,15,21,6,3.0,0
1065,16.0,,2021,2021-09-12,13:00:00,monza,mazepin,haas,15,20,6,,0
1065,4.0,,2021,2021-09-12,13:00:00,monza,hamilton,mercedes,15,11,8,,0
1065,1.0,,2021,2021-09-12,13:00:00,monza,max_verstappen,red_bull,15,19,11,,0
1065,0.0,,2021,2021-09-12,13:00:00,monza,gasly,alphatauri,15,8,1,,0
1065,0.0,,2021,2021-09-12,13:00:00,monza,tsunoda,alphatauri,15,34,1,,0
1066,4.0,1.0,2021,2021-09-26,12:00:00,sochi,hamilton,mercedes,24,11,8,3.0,1
1066,20.0,2.0,2021,2021-09-26,12:00:00,sochi,max_verstappen,red_bull,24,19,11,18.0,0
1066,2.0,3.0,2021,2021-09-26,12:00:00,sochi,sainz,ferrari,24,30,4,-1.0,0
1066,5.0,4.0,2021,2021-09-26,12:00:00,sochi,ricciardo,mclaren,24,28,7,1.0,0
1066,16.0,5.0,2021,2021-09-26,12:00:00,sochi,bottas,mercedes,24,4,8,11.0,0
1066,6.0,6.0,2021,2021-09-26,12:00:00,sochi,alonso,alpine,24,2,2,0.0,0
1066,1.0,7.0,2021,2021-09-26,12:00:00,sochi,norris,mclaren,24,22,7,-6.0,0
1066,13.0,8.0,2021,2021-09-26,12:00:00,sochi,raikkonen,alfa,24,27,0,5.0,0
1066,8.0,9.0,2021,2021-09-26,12:00:00,sochi,perez,red_bull,24,24,11,-1.0,0
1066,3.0,10.0,2021,2021-09-26,12:00:00,sochi,russell,williams,24,29,15,-7.0,0
1066,7.0,11.0,2021,2021-09-26,12:00:00,sochi,stroll,aston_martin,24,33,3,-4.0,0
1066,10.0,12.0,2021,2021-09-26,12:00:00,sochi,vettel,aston_martin,24,36,3,-2.0,0
1066,11.0,13.0,2021,2021-09-26,12:00:00,sochi,gasly,alphatauri,24,8,1,-2.0,0
1066,9.0,14.0,2021,2021-09-26,12:00:00,sochi,ocon,alpine,24,23,2,-5.0,0
1066,19.0,15.0,2021,2021-09-26,12:00:00,sochi,leclerc,ferrari,24,18,4,4.0,0
1066,17.0,16.0,2021,2021-09-26,12:00:00,sochi,giovinazzi,alfa,24,9,0,1.0,0
1066,12.0,17.0,2021,2021-09-26,12:00:00,sochi,tsunoda,alphatauri,24,34,1,-5.0,0
1066,15.0,18.0,2021,2021-09-26,12:00:00,sochi,mazepin,haas,24,20,6,-3.0,0
1066,18.0,19.0,2021,2021-09-26,12:00:00,sochi,latifi,williams,24,16,15,-1.0,0
1066,14.0,,2021,2021-09-26,12:00:00,sochi,mick_schumacher,haas,24,21,6,,0
1067,1.0,1.0,2021,2021-10-10,12:00:00,istanbul,bottas,mercedes,9,4,8,0.0,1
1067,2.0,2.0,2021,2021-10-10,12:00:00,istanbul,max_verstappen,red_bull,9,19,11,0.0,0
1067,6.0,3.0,2021,2021-10-10,12:00:00,istanbul,perez,red_bull,9,24,11,3.0,0
1067,3.0,4.0,2021,2021-10-10,12:00:00,istanbul,leclerc,ferrari,9,18,4,-1.0,0
1067,11.0,5.0,2021,2021-10-10,12:00:00,istanbul,hamilton,mercedes,9,11,8,6.0,0
1067,4.0,6.0,2021,2021-10-10,12:00:00,istanbul,gasly,alphatauri,9,8,1,-2.0,0
1067,7.0,7.0,2021,2021-10-10,12:00:00,istanbul,norris,mclaren,9,22,7,0.0,0
1067,19.0,8.0,2021,2021-10-10,12:00:00,istanbul,sainz,ferrari,9,30,4,11.0,0
1067,8.0,9.0,2021,2021-10-10,12:00:00,istanbul,stroll,aston_martin,9,33,3,-1.0,0
1067,12.0,10.0,2021,2021-10-10,12:00:00,istanbul,ocon,alpine,9,23,2,2.0,0
1067,16.0,11.0,2021,2021-10-10,12:00:00,istanbul,giovinazzi,alfa,9,9,0,5.0,0
1067,17.0,12.0,2021,2021-10-10,12:00:00,istanbul,raikkonen,alfa,9,27,0,5.0,0
1067,20.0,13.0,2021,2021-10-10,12:00:00,istanbul,ricciardo,mclaren,9,28,7,7.0,0
1067,9.0,14.0,2021,2021-10-10,12:00:00,istanbul,tsunoda,alphatauri,9,34,1,-5.0,0
1067,13.0,15.0,2021,2021-10-10,12:00:00,istanbul,russell,williams,9,29,15,-2.0,0
1067,5.0,16.0,2021,2021-10-10,12:00:00,istanbul,alonso,alpine,9,2,2,-11.0,0
1067,15.0,17.0,2021,2021-10-10,12:00:00,istanbul,latifi,williams,9,16,15,-2.0,0
1067,10.0,18.0,2021,2021-10-10,12:00:00,istanbul,vettel,aston_martin,9,36,3,-8.0,0
1067,14.0,19.0,2021,2021-10-10,12:00:00,istanbul,mick_schumacher,haas,9,21,6,-5.0,0
1067,18.0,20.0,2021,2021-10-10,12:00:00,istanbul,mazepin,haas,9,20,6,-2.0,0
1069,1.0,1.0,2021,2021-10-24,19:00:00,americas,max_verstappen,red_bull,1,19,11,0.0,1
1069,2.0,2.0,2021,2021-10-24,19:00:00,americas,hamilton,mercedes,1,11,8,0.0,0
1069,3.0,3.0,2021,2021-10-24,19:00:00,americas,perez,red_bull,1,24,11,0.0,0
1069,4.0,4.0,2021,2021-10-24,19:00:00,americas,leclerc,ferrari,1,18,4,0.0,0
1069,6.0,5.0,2021,2021-10-24,19:00:00,americas,ricciardo,mclaren,1,28,7,1.0,0
1069,9.0,6.0,2021,2021-10-24,19:00:00,americas,bottas,mercedes,1,4,8,3.0,0
1069,5.0,7.0,2021,2021-10-24,19:00:00,americas,sainz,ferrari,1,30,4,-2.0,0
1069,7.0,8.0,2021,2021-10-24,19:00:00,americas,norris,mclaren,1,22,7,-1.0,0
1069,10.0,9.0,2021,2021-10-24,19:00:00,americas,tsunoda,alphatauri,1,34,1,1.0,0
1069,18.0,10.0,2021,2021-10-24,19:00:00,americas,vettel,aston_martin,1,36,3,8.0,0
1069,12.0,11.0,2021,2021-10-24,19:00:00,americas,giovinazzi,alfa,1,9,0,1.0,0
1069,13.0,12.0,2021,2021-10-24,19:00:00,americas,stroll,aston_martin,1,33,3,1.0,0
1069,15.0,13.0,2021,2021-10-24,19:00:00,americas,raikkonen,alfa,1,27,0,2.0,0
1069,20.0,14.0,2021,2021-10-24,19:00:00,americas,russell,williams,1,29,15,6.0,0
1069,14.0,15.0,2021,2021-10-24,19:00:00,americas,latifi,williams,1,16,15,-1.0,0
1069,16.0,16.0,2021,2021-10-24,19:00:00,americas,mick_schumacher,haas,1,21,6,0.0,0
1069,17.0,17.0,2021,2021-10-24,19:00:00,americas,mazepin,haas,1,20,6,0.0,0
1069,19.0,,2021,2021-10-24,19:00:00,americas,alonso,alpine,1,2,2,,0
1069,11.0,,2021,2021-10-24,19:00:00,americas,ocon,alpine,1,23,2,,0
1069,8.0,,2021,2021-10-24,19:00:00,americas,gasly,alphatauri,1,8,1,,0
1070,3.0,1.0,2021,2021-11-07,19:00:00,rodriguez,max_verstappen,red_bull,21,19,11,2.0,1
1070,2.0,2.0,2021,2021-11-07,19:00:00,rodriguez,hamilton,mercedes,21,11,8,0.0,0
1070,4.0,3.0,2021,2021-11-07,19:00:00,rodriguez,perez,red_bull,21,24,11,1.0,0
1070,5.0,4.0,2021,2021-11-07,19:00:00,rodriguez,gasly,alphatauri,21,8,1,1.0,0
1070,8.0,5.0,2021,2021-11-07,19:00:00,rodriguez,leclerc,ferrari,21,18,4,3.0,0
1070,6.0,6.0,2021,2021-11-07,19:00:00,rodriguez,sainz,ferrari,21,30,4,0.0,0
1070,9.0,7.0,2021,2021-11-07,19:00:00,rodriguez,vettel,aston_martin,21,36,3,2.0,0
1070,10.0,8.0,2021,2021-11-07,19:00:00,rodriguez,raikkonen,alfa,21,27,0,2.0,0
1070,12.0,9.0,2021,2021-11-07,19:00:00,rodriguez,alonso,alpine,21,2,2,3.0,0
1070,18.0,10.0,2021,2021-11-07,19:00:00,rodriguez,norris,mclaren,21,22,7,8.0,0
1070,11.0,11.0,2021,2021-11-07,19:00:00,rodriguez,giovinazzi,alfa,21,9,0,0.0,0
1070,7.0,12.0,2021,2021-11-07,19:00:00,rodriguez,ricciardo,mclaren,21,28,7,-5.0,0
1070,19.0,13.0,2021,2021-11-07,19:00:00,rodriguez,ocon,alpine,21,23,2,6.0,0
1070,20.0,14.0,2021,2021-11-07,19:00:00,rodriguez,stroll,aston_martin,21,33,3,6.0,0
1070,1.0,15.0,2021,2021-11-07,19:00:00,rodriguez,bottas,mercedes,21,4,8,-14.0,0
1070,16.0,16.0,2021,2021-11-07,19:00:00,rodriguez,russell,williams,21,29,15,0.0,0
1070,13.0,17.0,2021,2021-11-07,19:00:00,rodriguez,latifi,williams,21,16,15,-4.0,0
1070,15.0,18.0,2021,2021-11-07,19:00:00,rodriguez,mazepin,haas,21,20,6,-3.0,0
1070,14.0,,2021,2021-11-07,19:00:00,rodriguez,mick_schumacher,haas,21,21,6,,0
1070,17.0,,2021,2021-11-07,19:00:00,rodriguez,tsunoda,alphatauri,21,34,1,,0
1071,10.0,1.0,2021,2021-11-14,17:00:00,interlagos,hamilton,mercedes,8,11,8,9.0,1
1071,2.0,2.0,2021,2021-11-14,17:00:00,interlagos,max_verstappen,red_bull,8,19,11,0.0,0
1071,1.0,3.0,2021,2021-11-14,17:00:00,interlagos,bottas,mercedes,8,4,8,-2.0,0
1071,4.0,4.0,2021,2021-11-14,17:00:00,interlagos,perez,red_bull,8,24,11,0.0,0
1071,6.0,5.0,2021,2021-11-14,17:00:00,interlagos,leclerc,ferrari,8,18,4,1.0,0
1071,3.0,6.0,2021,2021-11-14,17:00:00,interlagos,sainz,ferrari,8,30,4,-3.0,0
1071,7.0,7.0,2021,2021-11-14,17:00:00,interlagos,gasly,alphatauri,8,8,1,0.0,0
1071,8.0,8.0,2021,2021-11-14,17:00:00,interlagos,ocon,alpine,8,23,2,0.0,0
1071,12.0,9.0,2021,2021-11-14,17:00:00,interlagos,alonso,alpine,8,2,2,3.0,0
1071,5.0,10.0,2021,2021-11-14,17:00:00,interlagos,norris,mclaren,8,22,7,-5.0,0
1071,9.0,11.0,2021,2021-11-14,17:00:00,interlagos,vettel,aston_martin,8,36,3,-2.0,0
1071,0.0,12.0,2021,2021-11-14,17:00:00,interlagos,raikkonen,alfa,8,27,0,-12.0,0
1071,17.0,13.0,2021,2021-11-14,17:00:00,interlagos,russell,williams,8,29,15,4.0,0
1071,13.0,14.0,2021,2021-11-14,17:00:00,interlagos,giovinazzi,alfa,8,9,0,-1.0,0
1071,15.0,15.0,2021,2021-11-14,17:00:00,interlagos,tsunoda,alphatauri,8,34,1,0.0,0
1071,16.0,16.0,2021,2021-11-14,17:00:00,interlagos,latifi,williams,8,16,15,0.0,0
1071,19.0,17.0,2021,2021-11-14,17:00:00,interlagos,mazepin,haas,8,20,6,2.0,0
1071,18.0,18.0,2021,2021-11-14,17:00:00,interlagos,mick_schumacher,haas,8,21,6,0.0,0
1071,11.0,,2021,2021-11-14,17:00:00,interlagos,ricciardo,mclaren,8,28,7,,0
1071,14.0,,2021,2021-11-14,17:00:00,interlagos,stroll,aston_martin,8,33,3,,0
1051,1.0,1.0,2021,2021-11-21,14:00:00,losail,hamilton,mercedes,11,11,8,0.0,1
1051,7.0,2.0,2021,2021-11-21,14:00:00,losail,max_verstappen,red_bull,11,19,11,5.0,0
1051,3.0,3.0,2021,2021-11-21,14:00:00,losail,alonso,alpine,11,2,2,0.0,0
1051,11.0,4.0,2021,2021-11-21,14:00:00,losail,perez,red_bull,11,24,11,7.0,0
1051,9.0,5.0,2021,2021-11-21,14:00:00,losail,ocon,alpine,11,23,2,4.0,0
1051,12.0,6.0,2021,2021-11-21,14:00:00,losail,stroll,aston_martin,11,33,3,6.0,0
1051,5.0,7.0,2021,2021-11-21,14:00:00,losail,sainz,ferrari,11,30,4,-2.0,0
1051,13.0,8.0,2021,2021-11-21,14:00:00,losail,leclerc,ferrari,11,18,4,5.0,0
1051,4.0,9.0,2021,2021-11-21,14:00:00,losail,norris,mclaren,11,22,7,-5.0,0
1051,10.0,10.0,2021,2021-11-21,14:00:00,losail,vettel,aston_martin,11,36,3,0.0,0
1051,2.0,11.0,2021,2021-11-21,14:00:00,losail,gasly,alphatauri,11,8,1,-9.0,0
1051,14.0,12.0,2021,2021-11-21,14:00:00,losail,ricciardo,mclaren,11,28,7,2.0,0
1051,8.0,13.0,2021,2021-11-21,14:00:00,losail,tsunoda,alphatauri,11,34,1,-5.0,0
1051,16.0,14.0,2021,2021-11-21,14:00:00,losail,raikkonen,alfa,11,27,0,2.0,0
1051,18.0,15.0,2021,2021-11-21,14:00:00,losail,giovinazzi,alfa,11,9,0,3.0,0
1051,19.0,16.0,2021,2021-11-21,14:00:00,losail,mick_schumacher,haas,11,21,6,3.0,0
1051,15.0,17.0,2021,2021-11-21,14:00:00,losail,russell,williams,11,29,15,-2.0,0
1051,20.0,18.0,2021,2021-11-21,14:00:00,losail,mazepin,haas,11,20,6,2.0,0
1051,17.0,,2021,2021-11-21,14:00:00,losail,latifi,williams,11,16,15,,0
1051,6.0,,2021,2021-11-21,14:00:00,losail,bottas,mercedes,11,4,8,,0
1072,1.0,1.0,2021,2021-12-05,17:30:00,jeddah,hamilton,mercedes,10,11,8,0.0,1
1072,3.0,2.0,2021,2021-12-05,17:30:00,jeddah,max_verstappen,red_bull,10,19,11,1.0,0
1072,2.0,3.0,2021,2021-12-05,17:30:00,jeddah,bottas,mercedes,10,4,8,-1.0,0
1072,9.0,4.0,2021,2021-12-05,17:30:00,jeddah,ocon,alpine,10,23,2,5.0,0
1072,11.0,5.0,2021,2021-12-05,17:30:00,jeddah,ricciardo,mclaren,10,28,7,6.0,0
1072,6.0,6.0,2021,2021-12-05,17:30:00,jeddah,gasly,alphatauri,10,8,1,0.0,0
1072,4.0,7.0,2021,2021-12-05,17:30:00,jeddah,leclerc,ferrari,10,18,4,-3.0,0
1072,15.0,8.0,2021,2021-12-05,17:30:00,jeddah,sainz,ferrari,10,30,4,7.0,0
1072,10.0,9.0,2021,2021-12-05,17:30:00,jeddah,giovinazzi,alfa,10,9,0,1.0,0
1072,7.0,10.0,2021,2021-12-05,17:30:00,jeddah,norris,mclaren,10,22,7,-3.0,0
1072,18.0,11.0,2021,2021-12-05,17:30:00,jeddah,stroll,aston_martin,10,33,3,7.0,0
1072,16.0,12.0,2021,2021-12-05,17:30:00,jeddah,latifi,williams,10,16,15,4.0,0
1072,13.0,13.0,2021,2021-12-05,17:30:00,jeddah,alonso,alpine,10,2,2,0.0,0
1072,8.0,14.0,2021,2021-12-05,17:30:00,jeddah,tsunoda,alphatauri,10,34,1,-6.0,0
1072,12.0,15.0,2021,2021-12-05,17:30:00,jeddah,raikkonen,alfa,10,27,0,-3.0,0
1072,17.0,,2021,2021-12-05,17:30:00,jeddah,vettel,aston_martin,10,36,3,,0
1072,5.0,,2021,2021-12-05,17:30:00,jeddah,perez,red_bull,10,24,11,,0
1072,20.0,,2021,2021-12-05,17:30:00,jeddah,mazepin,haas,10,20,6,,0
1072,14.0,,2021,2021-12-05,17:30:00,jeddah,russell,williams,10,29,15,,0
1072,19.0,,2021,2021-12-05,17:30:00,jeddah,mick_schumacher,haas,10,21,6,,0
1073,1.0,1.0,2021,2021-12-12,13:00:00,yas_marina,max_verstappen,red_bull,29,19,11,0.0,1
